Id,SalePrice
2149,147000
2150,190000
2151,135000
2152,141000
2153,149500
2154,118500
2155,118500
2156,267000
2157,203000
2158,228000
2159,178000
2160,155835
2161,279500
2162,290000
2163,385000
2164,179900
2165,241500
2166,152000
2167,214000
2168,231500
2169,221000
2170,230000
2171,148000
2172,148000
2173,145000
2174,222500
2175,255000
2176,232000
2177,195000
2178,222500
2179,155900
2180,140000
2181,210000
2182,190000
2183,249700
2184,115000
2185,147000
2186,135000
2187,180000
2188,149500
2189,139600
2190,82000
2191,82000
2192,84500
2193,87000
2194,80500
2195,145000
2196,110000
2197,127000
2198,155000
2199,116000
2200,154900
2201,135000
2202,155000
2203,239000
2204,135000
2205,135000
2206,155000
2207,87000
2208,311500
2209,137000
2210,151000
2211,115000
2212,135000
2213,94000
2214,145000
2215,163500
2216,135000
2217,39300
2218,87000
2219,135000
2220,137500
2221,392500
2222,275000
2223,328000
2224,197900
2225,142953
2226,175000
2227,187500
2228,201000
2229,219210
2230,167500
2231,155835
2232,175000
2233,180000
2234,204000
2235,173000
2236,201000
2237,315000
2238,206300
2239,147000
2240,162000
2241,168000
2242,129900
2243,115000
2244,91000
2245,91000
2246,154000
2247,97000
2248,124500
2249,147000
2250,119500
2251,239000
2252,176000
2253,178000
2254,168500
2255,185000
2256,174000
2257,181000
2258,173000
2259,178000
2260,157900
2261,170000
2262,180000
2263,290000
2264,385000
2265,125000
2266,277500
2267,378500
2268,385000
2269,157000
2270,172500
2271,180000
2272,205000
2273,180000
2274,175500
2275,175500
2276,260000
2277,206900
2278,140000
2279,129000
2280,115000
2281,328900
2282,181000
2283,106000
2284,106000
2285,148500
2286,100000
2287,394617
2288,147000
2289,440000
2290,437154
2291,361919
2292,315000
2293,611657
2294,412500
2295,315000
2296,239000
2297,345000
2298,374000
2299,214000
2300,250000
2301,325624
2302,204000
2303,214000
2304,266000
2305,196000
2306,196000
2307,194700
2308,209500
2309,266000
2310,277500
2311,171750
2312,178900
2313,178900
2314,214000
2315,179540
2316,219210
2317,173000
2318,172785
2319,179540
2320,199900
2321,215000
2322,159895
2323,190000
2324,225000
2325,279500
2326,170000
2327,215000
2328,236000
2329,180000
2330,181000
2331,290000
2332,290000
2333,290000
2334,248000
2335,271000
2336,290000
2337,193879
2338,244600
2339,220000
2340,385000
2341,244600
2342,190000
2343,227000
2344,227875
2345,194000
2346,229456
2347,199900
2348,227875
2349,227875
2350,339750
2351,370878
2352,174000
2353,270000
2354,147000
2355,141000
2356,155000
2357,214000
2358,177500
2359,140000
2360,110000
2361,133000
2362,250000
2363,135000
2364,155000
2365,196000
2366,199900
2367,199900
2368,208900
2369,199900
2370,179400
2371,177500
2372,182000
2373,239000
2374,340000
2375,324000
2376,180000
2377,165500
2378,135000
2379,176000
2380,129000
2381,148000
2382,190000
2383,213000
2384,260000
2385,190000
2386,100000
2387,129000
2388,101800
2389,165500
2390,163000
2391,136500
2392,109500
2393,160000
2394,143000
2395,145000
2396,167000
2397,179900
2398,139400
2399,39300
2400,130000
2401,115000
2402,135000
2403,145000
2404,165000
2405,158000
2406,129000
2407,135000
2408,150750
2409,143000
2410,160000
2411,134500
2412,128000
2413,145000
2414,147000
2415,145000
2416,132000
2417,135000
2418,129000
2419,135000
2420,140000
2421,129000
2422,163500
2423,115000
2424,140000
2425,135000
2426,115000
2427,135000
2428,155000
2429,135000
2430,155000
2431,135000
2432,154000
2433,155000
2434,155000
2435,155000
2436,106500
2437,115000
2438,123000
2439,140000
2440,135000
2441,139000
2442,100000
2443,155000
2444,110000
2445,112000
2446,139000
2447,161000
2448,178000
2449,135000
2450,135000
2451,161000
2452,180500
2453,97000
2454,144000
2455,139000
2456,135000
2457,135000
2458,135000
2459,119000
2460,124900
2461,128000
2462,87000
2463,116000
2464,135000
2465,184000
2466,127000
2467,161000
2468,87000
2469,135000
2470,149900
2471,125500
2472,135000
2473,125000
2474,135000
2475,219500
2476,135000
2477,148000
2478,129000
2479,115000
2480,129000
2481,125500
2482,133000
2483,125500
2484,125000
2485,132500
2486,155000
2487,239000
2488,135000
2489,135000
2490,135000
2491,109500
2492,174000
2493,162000
2494,163500
2495,135000
2496,227000
2497,117000
2498,115000
2499,101800
2500,139000
2501,135000
2502,135000
2503,87000
2504,115000
2505,271000
2506,279500
2507,225000
2508,279500
2509,214000
2510,220000
2511,194000
2512,212000
2513,236000
2514,260000
2515,145000
2516,177500
2517,145000
2518,145000
2519,212000
2520,214000
2521,196500
2522,230000
2523,122000
2524,155000
2525,115000
2526,127000
2527,128200
2528,122000
2529,129000
2530,154000
2531,189000
2532,219500
2533,224900
2534,203000
2535,255000
2536,267000
2537,208900
2538,173500
2539,194000
2540,164990
2541,173500
2542,188500
2543,157000
2544,125000
2545,135000
2546,145000
2547,125000
2548,142953
2549,192140
2550,184750
2551,148000
2552,115000
2553,82000
2554,118000
2555,89000
2556,130500
2557,115000
2558,200000
2559,135000
2560,135000
2561,239000
2562,139500
2563,149000
2564,177000
2565,98300
2566,177000
2567,160000
2568,163000
2569,190000
2570,151000
2571,145000
2572,147000
2573,187500
2574,250000
2575,105000
2576,135000
2577,127000
2578,100000
2579,137500
2580,84500
2581,145000
2582,137500
2583,392500
2584,170000
2585,265900
2586,240000
2587,175000
2588,135000
2589,170000
2590,174000
2591,240000
2592,201000
2593,265900
2594,147000
2595,210000
2596,270000
2597,203000
2598,187500
2599,385000
2600,115000
2601,143000
2602,85000
2603,91000
2604,91500
2605,75000
2606,165500
2607,260000
2608,196000
2609,190000
2610,84500
2611,180000
2612,152000
2613,124500
2614,119500
2615,128000
2616,155000
2617,175000
2618,256000
2619,170000
2620,193000
2621,185000
2622,178000
2623,222500
2624,240000
2625,340000
2626,168500
2627,170000
2628,438780
2629,437154
2630,438780
2631,582933
2632,438780
2633,277500
2634,315000
2635,148000
2636,190000
2637,190000
2638,178900
2639,205000
2640,152000
2641,110000
2642,181000
2643,106000
2644,125000
2645,106000
2646,118000
2647,118000
2648,127500
2649,139900
2650,148500
2651,148500
2652,325000
2653,255000
2654,147000
2655,259000
2656,269500
2657,446261
2658,465000
2659,219210
2660,556581
2661,440000
2662,315000
2663,250000
2664,319900
2665,367294
2666,367294
2667,178900
2668,178900
2669,176485
2670,222500
2671,178900
2672,194201
2673,215000
2674,178740
2675,172500
2676,184000
2677,181000
2678,224500
2679,290000
2680,290000
2681,290000
2682,290000
2683,625000
2684,290000
2685,290000
2686,276000
2687,232000
2688,244600
2689,229456
2690,339750
2691,226700
2692,141000
2693,233170
2694,147000
2695,173000
2696,173000
2697,211000
2698,220000
2699,153900
2700,153900
2701,162000
2702,128500
2703,112000
2704,144000
2705,115000
2706,135000
2707,139000
2708,137000
2709,80000
2710,115000
2711,160000
2712,302000
2713,172500
2714,144152
2715,177500
2716,146000
2717,239000
2718,278000
2719,162000
2720,143000
2721,129000
2722,155000
2723,157000
2724,129000
2725,119500
2726,135500
2727,170000
2728,139900
2729,140000
2730,135000
2731,110000
2732,124000
2733,170000
2734,165000
2735,128000
2736,135000
2737,140000
2738,188000
2739,158000
2740,160000
2741,156500
2742,155000
2743,153000
2744,129000
2745,135000
2746,129000
2747,160000
2748,135000
2749,140000
2750,133000
2751,132000
2752,244000
2753,132000
2754,115000
2755,135000
2756,109500
2757,100000
2758,117000
2759,136500
2760,135000
2761,143000
2762,124500
2763,180000
2764,120000
2765,190000
2766,135000
2767,90000
2768,141000
2769,145000
2770,141000
2771,129900
2772,140000
2773,122000
2774,135000
2775,87000
2776,124900
2777,105000
2778,128000
2779,90000
2780,98000
2781,115000
2782,135000
2783,137500
2784,93000
2785,135000
2786,100000
2787,135000
2788,110000
2789,117500
2790,113000
2791,110000
2792,55000
2793,239000
2794,100000
2795,125500
2796,137500
2797,135000
2798,87000
2799,132000
2800,55000
2801,110000
2802,135000
2803,188000
2804,115000
2805,93000
2806,163500
2807,138000
2808,148000
2809,127000
2810,129000
2811,139000
2812,142500
2813,150900
2814,145000
2815,121000
2816,180000
2817,190000
2818,147000
2819,188000
2820,140000
2821,136000
2822,169000
2823,170000
2824,190000
2825,120000
2826,142125
2827,135000
2828,260000
2829,172500
2830,219500
2831,194000
2832,216837
2833,239000
2834,239000
2835,203000
2836,190000
2837,170000
2838,145000
2839,212000
2840,211000
2841,200000
2842,225000
2843,159500
2844,148000
2845,127000
2846,230000
2847,211000
2848,213000
2849,233000
2850,290000
2851,214000
2852,222500
2853,212000
2854,131500
2855,185900
2856,197000
2857,212000
2858,194000
2859,140000
2860,127500
2861,135000
2862,198500
2863,141000
2864,200000
2865,140000
2866,130000
2867,135000
2868,126000
2869,117000
2870,143000
2871,79000
2872,60000
2873,135000
2874,137500
2875,145000
2876,135000
2877,135000
2878,135000
2879,135000
2880,95000
2881,113000
2882,359100
2883,160000
2884,177500
2885,154900
2886,193500
2887,115000
2888,105000
2889,55000
2890,100000
2891,135000
2892,80500
2893,135000
2894,55000
2895,392500
2896,275000
2897,260000
2898,188000
2899,191000
2900,135000
2901,256000
2902,192000
2903,369900
2904,555000
2905,115000
2906,140000
2907,115000
2908,124500
2909,150900
2910,81000
2911,85000
2912,196000
2913,85000
2914,91500
2915,91500
2916,85000
2917,115000
2918,93500
2919,260000
