Id,SalePrice
2016,216000
2017,187000
2018,128500
2019,138500
2020,100000
2021,115000
2022,165000
2023,175000
2024,260000
2025,301500
2026,196000
2027,151000
2028,146000
2029,177500
2030,328900
2031,187500
2032,392000
2033,328900
2034,183900
2035,224900
2036,172500
2037,172500
2038,267000
2039,245500
2040,438780
2041,190000
2042,192500
2043,175000
2044,197900
2045,143000
2046,143000
2047,154000
2048,147000
2049,142600
2050,162900
2051,82000
2052,139000
2053,135000
2054,95000
2055,157500
2056,120000
2057,133000
2058,187000
2059,139000
2060,154000
2061,167000
2062,129000
2063,141000
2064,129000
2065,115000
2066,125000
2067,140000
2068,125000
2069,82000
2070,126000
2071,86000
2072,168000
2073,129000
2074,163000
2075,160000
2076,129900
2077,154000
2078,134500
2079,103000
2080,137000
2081,93000
2082,141000
2083,140000
2084,110000
2085,135000
2086,148000
2087,147000
2088,114504
2089,108000
2090,135000
2091,135900
2092,135000
2093,67000
2094,79900
2095,145000
2096,58500
2097,81000
2098,115000
2099,60000
2100,82000
2101,113000
2102,143000
2103,110000
2104,239000
2105,127000
2106,60000
2107,244400
2108,128500
2109,135000
2110,113000
2111,174500
2112,127000
2113,127000
2114,114504
2115,140000
2116,163500
2117,166000
2118,139500
2119,102000
2120,101000
2121,124000
2122,68400
2123,84900
2124,159000
2125,135000
2126,145000
2127,160000
2128,128000
2129,76000
2130,177500
2131,172500
2132,127000
2133,147000
2134,114500
2135,73000
2136,127500
2137,139400
2138,139000
2139,148000
2140,132500
2141,151000
2142,154000
2143,134000
2144,67000
2145,132500
2146,159500
2147,155000
2148,130000
2149,148500
2150,157000
2151,116900
2152,147000
2153,165000
2154,115000
2155,155000
2156,250000
2157,220000
2158,235000
2159,190000
2160,146000
2161,255000
2162,501837
2163,377500
2164,279500
2165,160000
2166,138000
2167,196000
2168,187000
2169,175500
2170,230000
2171,146000
2172,129900
2173,180000
2174,228500
2175,228500
2176,230000
2177,255900
2178,193000
2179,149000
2180,200000
2181,189000
2182,212900
2183,181134
2184,138800
2185,135000
2186,148000
2187,165000
2188,149500
2189,144000
2190,82000
2191,82000
2192,110000
2193,118000
2194,81000
2195,111000
2196,102000
2197,125500
2198,184000
2199,145000
2200,131000
2201,110000
2202,145000
2203,114500
2204,179500
2205,105000
2206,141000
2207,230000
2208,226000
2209,190000
2210,124000
2211,119000
2212,110000
2213,87000
2214,140000
2215,91300
2216,185000
2217,72500
2218,138887
2219,83000
2220,83000
2221,275000
2222,275000
2223,171000
2224,239900
2225,112000
2226,180000
2227,187500
2228,212900
2229,212000
2230,167500
2231,269500
2232,180000
2233,175000
2234,210000
2235,200000
2236,239000
2237,440000
2238,206300
2239,147000
2240,162000
2241,132500
2242,153500
2243,148500
2244,91000
2245,91000
2246,135000
2247,118000
2248,124500
2249,136500
2250,144000
2251,138887
2252,174000
2253,174000
2254,178000
2255,181000
2256,185000
2257,200000
2258,173000
2259,178000
2260,180500
2261,170000
2262,187500
2263,309000
2264,501837
2265,150750
2266,277500
2267,325624
2268,337500
2269,162500
2270,183900
2271,184000
2272,205000
2273,162500
2274,180000
2275,167900
2276,280000
2277,189000
2278,148000
2279,130000
2280,144000
2281,181000
2282,181000
2283,88000
2284,91500
2285,127500
2286,128500
2287,314813
2288,274900
2289,239000
2290,440000
2291,325000
2292,369900
2293,466500
2294,446261
2295,501837
2296,239000
2297,339750
2298,147000
2299,538000
2300,348000
2301,239900
2302,212900
2303,307000
2304,249700
2305,196000
2306,196000
2307,194700
2308,209500
2309,277500
2310,202500
2311,171750
2312,173900
2313,178900
2314,179540
2315,173500
2316,174000
2317,169990
2318,173900
2319,179540
2320,176485
2321,232000
2322,159895
2323,140000
2324,170000
2325,214000
2326,180000
2327,219500
2328,215000
2329,181000
2330,175000
2331,340000
2332,403000
2333,333168
2334,274300
2335,260000
2336,340000
2337,196000
2338,209500
2339,220000
2340,385000
2341,225000
2342,214000
2343,220000
2344,226700
2345,249700
2346,392000
2347,172500
2348,212000
2349,173900
2350,284000
2351,239000
2352,319900
2353,290000
2354,147000
2355,141000
2356,159000
2357,213000
2358,231500
2359,124000
2360,128200
2361,129500
2362,260000
2363,122000
2364,146800
2365,202500
2366,160200
2367,265900
2368,208900
2369,209500
2370,179400
2371,177500
2372,196000
2373,236000
2374,340000
2375,324000
2376,180000
2377,278000
2378,154000
2379,185000
2380,155000
2381,168500
2382,162900
2383,214000
2384,200000
2385,155000
2386,138500
2387,134000
2388,101800
2389,141000
2390,135000
2391,132500
2392,109500
2393,160000
2394,128000
2395,187000
2396,158000
2397,167000
2398,135000
2399,52500
2400,39300
2401,110000
2402,135000
2403,124000
2404,160000
2405,142000
2406,129000
2407,134500
2408,145000
2409,124000
2410,165500
2411,112500
2412,165000
2413,145000
2414,147000
2415,190000
2416,124000
2417,119000
2418,132000
2419,119000
2420,112500
2421,135000
2422,109900
2423,115000
2424,144500
2425,424870
2426,137500
2427,94000
2428,164000
2429,100000
2430,122000
2431,102000
2432,133700
2433,155000
2434,154000
2435,165000
2436,106500
2437,109500
2438,134500
2439,132500
2440,127500
2441,113000
2442,102000
2443,155000
2444,122900
2445,128000
2446,87000
2447,239900
2448,177000
2449,98000
2450,117000
2451,153575
2452,265979
2453,112000
2454,101800
2455,104900
2456,152000
2457,135000
2458,95000
2459,119750
2460,131000
2461,112000
2462,149000
2463,125000
2464,152000
2465,116000
2466,104900
2467,147000
2468,112000
2469,67000
2470,158000
2471,311500
2472,120000
2473,101800
2474,138887
2475,234000
2476,110000
2477,134500
2478,170000
2479,115000
2480,128000
2481,118500
2482,123000
2483,130000
2484,129000
2485,109900
2486,165000
2487,250000
2488,135000
2489,140000
2490,155000
2491,109500
2492,175500
2493,162000
2494,225000
2495,121600
2496,200624
2497,119000
2498,129900
2499,106500
2500,124000
2501,125000
2502,135000
2503,67000
2504,189000
2505,190000
2506,248900
2507,423000
2508,248900
2509,212900
2510,232600
2511,193879
2512,226700
2513,228500
2514,260000
2515,145000
2516,165000
2517,126000
2518,126000
2519,235000
2520,208500
2521,227000
2522,192500
2523,142500
2524,149900
2525,148000
2526,148500
2527,128200
2528,142500
2529,129000
2530,111250
2531,213250
2532,226000
2533,208500
2534,272000
2535,340000
2536,271000
2537,245500
2538,173500
2539,184900
2540,176432
2541,155835
2542,192140
2543,137000
2544,139000
2545,127500
2546,142000
2547,129900
2548,142953
2549,173500
2550,160000
2551,148000
2552,129000
2553,82000
2554,102000
2555,83000
2556,110000
2557,110000
2558,145900
2559,165000
2560,128000
2561,116900
2562,108000
2563,135000
2564,184000
2565,98300
2566,152000
2567,128000
2568,167000
2569,175000
2570,124000
2571,145000
2572,170000
2573,174000
2574,242000
2575,116000
2576,115000
2577,152000
2578,96500
2579,72500
2580,145900
2581,145000
2582,109000
2583,235000
2584,152000
2585,196000
2586,187500
2587,215000
2588,156000
2589,146800
2590,271000
2591,242000
2592,240000
2593,209500
2594,162500
2595,180000
2596,437154
2597,208900
2598,200000
2599,337500
2600,115000
2601,136500
2602,91000
2603,91000
2604,84500
2605,75000
2606,135000
2607,165000
2608,171000
2609,159500
2610,88000
2611,167000
2612,148000
2613,124500
2614,119500
2615,145000
2616,149000
2617,186700
2618,153000
2619,223000
2620,185000
2621,185000
2622,204000
2623,255000
2624,305000
2625,250000
2626,173000
2627,180000
2628,438780
2629,438780
2630,325000
2631,437154
2632,438780
2633,319900
2634,315000
2635,165500
2636,157000
2637,129900
2638,236000
2639,178000
2640,155000
2641,97000
2642,196000
2643,88000
2644,125000
2645,88000
2646,118000
2647,88000
2648,127500
2649,139900
2650,127500
2651,148500
2652,446261
2653,248900
2654,260000
2655,385000
2656,335000
2657,290000
2658,303477
2659,267000
2660,305000
2661,374000
2662,312500
2663,305000
2664,277500
2665,374000
2666,266000
2667,163990
2668,155835
2669,176432
2670,281213
2671,155835
2672,202500
2673,215000
2674,178740
2675,160200
2676,225000
2677,244000
2678,227875
2679,348000
2680,290000
2681,437154
2682,290000
2683,341000
2684,290000
2685,302000
2686,255000
2687,255500
2688,265900
2689,193879
2690,556581
2691,226700
2692,147000
2693,179600
2694,147000
2695,224900
2696,195000
2697,211000
2698,187000
2699,175000
2700,173000
2701,162000
2702,132500
2703,112000
2704,162000
2705,128500
2706,130000
2707,110000
2708,129500
2709,115000
2710,123000
2711,345000
2712,325000
2713,142500
2714,151000
2715,177000
2716,151000
2717,175000
2718,227000
2719,155000
2720,161500
2721,136500
2722,154000
2723,149000
2724,123000
2725,136500
2726,143000
2727,143000
2728,158000
2729,162000
2730,135000
2731,100000
2732,113000
2733,170000
2734,167000
2735,128000
2736,140000
2737,132000
2738,143000
2739,140000
2740,149000
2741,165000
2742,137500
2743,165000
2744,139000
2745,155000
2746,134500
2747,137500
2748,130000
2749,134500
2750,139000
2751,107900
2752,190000
2753,166000
2754,200000
2755,132500
2756,34900
2757,34900
2758,68500
2759,139000
2760,87000
2761,139000
2762,155000
2763,257500
2764,160000
2765,289000
2766,152000
2767,93500
2768,141000
2769,135000
2770,136500
2771,109500
2772,80000
2773,133900
2774,125000
2775,137500
2776,119000
2777,119000
2778,116900
2779,135000
2780,102000
2781,96500
2782,82000
2783,114504
2784,93000
2785,152000
2786,60000
2787,121600
2788,58500
2789,133900
2790,112000
2791,132500
2792,67000
2793,140000
2794,126000
2795,135000
2796,96500
2797,240000
2798,112000
2799,112000
2800,87000
2801,134500
2802,91500
2803,190000
2804,98300
2805,84900
2806,105000
2807,140000
2808,156000
2809,144000
2810,154000
2811,158000
2812,148000
2813,190000
2814,190000
2815,115000
2816,197900
2817,132500
2818,110000
2819,171000
2820,102000
2821,177500
2822,136500
2823,250000
2824,125000
2825,115000
2826,139000
2827,123500
2828,250000
2829,206300
2830,212900
2831,206000
2832,216837
2833,227000
2834,226700
2835,220000
2836,197000
2837,161500
2838,157000
2839,185000
2840,196000
2841,188000
2842,193000
2843,161750
2844,172500
2845,128500
2846,208500
2847,187000
2848,208900
2849,200000
2850,248000
2851,248000
2852,236000
2853,236000
2854,140000
2855,196000
2856,226700
2857,197000
2858,164990
2859,139000
2860,127500
2861,157000
2862,208500
2863,118500
2864,200000
2865,148000
2866,130000
2867,95000
2868,128000
2869,127000
2870,170000
2871,102000
2872,60000
2873,40000
2874,115000
2875,118500
2876,135000
2877,128000
2878,144000
2879,145000
2880,128000
2881,140200
2882,140200
2883,185000
2884,153900
2885,177000
2886,143000
2887,119750
2888,114500
2889,52500
2890,80000
2891,131500
2892,72500
2893,102000
2894,37900
2895,235000
2896,275000
2897,205000
2898,150900
2899,221000
2900,170000
2901,156500
2902,181000
2903,369900
2904,315000
2905,139900
2906,206300
2907,115000
2908,130000
2909,124000
2910,84500
2911,91000
2912,158000
2913,75000
2914,84500
2915,84500
2916,75000
2917,148000
2918,93500
2919,228000
